"full_name","year","rushing_yds"
"76645","Ryan Mathews",2011,3
"76646","Ryan Mathews",2011,3
"76647","Ryan Mathews",2011,2
"76648","Ryan Mathews",2011,2
"76649","Ryan Mathews",2011,2
"76650","Ryan Mathews",2011,2
"76651","Ryan Mathews",2011,11
"76652","Ryan Mathews",2011,2
"76653","Ryan Mathews",2011,1
"76654","Ryan Mathews",2011,0
"76655","Ryan Mathews",2011,6
"76656","Ryan Mathews",2011,3
"76657","Ryan Mathews",2011,4
"76658","Ryan Mathews",2011,11
"76659","Ryan Mathews",2011,1
"76660","Ryan Mathews",2011,3
"76661","Ryan Mathews",2011,-1
"76662","Ryan Mathews",2011,9
"76663","Ryan Mathews",2011,0
"76664","Ryan Mathews",2011,2
"76665","Ryan Mathews",2011,1
"76666","Ryan Mathews",2011,8
"76667","Ryan Mathews",2011,0
"76668","Ryan Mathews",2011,0
"76669","Ryan Mathews",2011,3
"76670","Ryan Mathews",2011,8
"76671","Ryan Mathews",2011,4
"76672","Ryan Mathews",2011,2
"76673","Ryan Mathews",2011,-1
"76674","Ryan Mathews",2011,4
"76675","Ryan Mathews",2011,18
"76676","Ryan Mathews",2011,3
"76677","Ryan Mathews",2011,0
"76678","Ryan Mathews",2011,2
"76679","Ryan Mathews",2011,-1
"76680","Ryan Mathews",2011,7
"76681","Ryan Mathews",2011,5
"76682","Ryan Mathews",2011,2
"76683","Ryan Mathews",2011,3
"76684","Ryan Mathews",2011,14
"76685","Ryan Mathews",2011,1
"76686","Ryan Mathews",2011,16
"76687","Ryan Mathews",2011,-5
"76688","Ryan Mathews",2011,4
"76689","Ryan Mathews",2011,2
"76690","Ryan Mathews",2011,4
"76691","Ryan Mathews",2011,13
"76692","Ryan Mathews",2011,23
"76693","Ryan Mathews",2011,0
"76694","Ryan Mathews",2011,5
"76695","Ryan Mathews",2011,5
"76696","Ryan Mathews",2011,1
"76697","Ryan Mathews",2011,0
"76698","Ryan Mathews",2011,-5
"76699","Ryan Mathews",2011,-1
"76700","Ryan Mathews",2011,-1
"76701","Ryan Mathews",2011,-2
"76702","Ryan Mathews",2011,2
"76703","Ryan Mathews",2011,4
"76704","Ryan Mathews",2011,6
"76705","Ryan Mathews",2011,3
"76706","Ryan Mathews",2011,14
"76707","Ryan Mathews",2011,15
"76708","Ryan Mathews",2011,1
"76709","Ryan Mathews",2011,3
"76710","Ryan Mathews",2011,2
"76711","Ryan Mathews",2011,2
"76712","Ryan Mathews",2011,8
"76713","Ryan Mathews",2011,5
"76714","Ryan Mathews",2011,0
"76715","Ryan Mathews",2011,1
"76716","Ryan Mathews",2011,2
"76717","Ryan Mathews",2011,-1
"76718","Ryan Mathews",2011,4
"76719","Ryan Mathews",2011,1
"76720","Ryan Mathews",2011,39
"76721","Ryan Mathews",2011,1
"76722","Ryan Mathews",2011,16
"76723","Ryan Mathews",2011,1
"76724","Ryan Mathews",2011,3
"76725","Ryan Mathews",2011,14
"76726","Ryan Mathews",2011,3
"76727","Ryan Mathews",2011,14
"76728","Ryan Mathews",2011,0
"76729","Ryan Mathews",2011,3
"76730","Ryan Mathews",2011,14
"76731","Ryan Mathews",2011,21
"76732","Ryan Mathews",2011,4
"76733","Ryan Mathews",2011,0
"76734","Ryan Mathews",2011,16
"76735","Ryan Mathews",2011,9
"76736","Ryan Mathews",2011,5
"76737","Ryan Mathews",2011,-5
"76738","Ryan Mathews",2011,0
"76739","Ryan Mathews",2011,31
"76740","Ryan Mathews",2011,4
"76741","Ryan Mathews",2011,3
"76742","Ryan Mathews",2011,2
"76743","Ryan Mathews",2011,10
"76744","Ryan Mathews",2011,1
"76745","Ryan Mathews",2011,7
"76746","Ryan Mathews",2011,2
"76747","Ryan Mathews",2011,16
"76748","Ryan Mathews",2011,2
"76749","Ryan Mathews",2011,4
"76750","Ryan Mathews",2011,37
"76751","Ryan Mathews",2011,6
"76752","Ryan Mathews",2011,1
"76753","Ryan Mathews",2011,4
"76754","Ryan Mathews",2011,-1
"76755","Ryan Mathews",2011,5
"76756","Ryan Mathews",2011,5
"76757","Ryan Mathews",2011,2
"76758","Ryan Mathews",2011,1
"76759","Ryan Mathews",2011,3
"76760","Ryan Mathews",2011,2
"76761","Ryan Mathews",2011,6
"76762","Ryan Mathews",2011,3
"76763","Ryan Mathews",2011,1
"76764","Ryan Mathews",2011,1
"76765","Ryan Mathews",2011,-5
"76766","Ryan Mathews",2011,2
"76767","Ryan Mathews",2011,1
"76768","Ryan Mathews",2011,2
"76769","Ryan Mathews",2011,3
"76770","Ryan Mathews",2011,18
"76771","Ryan Mathews",2011,0
"76772","Ryan Mathews",2011,2
"76773","Ryan Mathews",2011,5
"76774","Ryan Mathews",2011,3
"76775","Ryan Mathews",2011,0
"76776","Ryan Mathews",2011,5
"76777","Ryan Mathews",2011,3
"76778","Ryan Mathews",2011,4
"76779","Ryan Mathews",2011,0
"76780","Ryan Mathews",2011,1
"76781","Ryan Mathews",2011,24
"76782","Ryan Mathews",2011,2
"76783","Ryan Mathews",2011,2
"76784","Ryan Mathews",2011,4
"76785","Ryan Mathews",2011,1
"76786","Ryan Mathews",2011,2
"76787","Ryan Mathews",2011,4
"76788","Ryan Mathews",2011,1
"76789","Ryan Mathews",2011,3
"76790","Ryan Mathews",2011,11
"76791","Ryan Mathews",2011,4
"76792","Ryan Mathews",2011,6
"76793","Ryan Mathews",2011,2
"76794","Ryan Mathews",2011,11
"76795","Ryan Mathews",2011,7
"76796","Ryan Mathews",2011,7
"66958","Ryan Mathews",2012,3
"66959","Ryan Mathews",2012,7
"66960","Ryan Mathews",2012,5
"66961","Ryan Mathews",2012,1
"66962","Ryan Mathews",2012,3
"66963","Ryan Mathews",2012,7
"66964","Ryan Mathews",2012,3
"66965","Ryan Mathews",2012,4
"66966","Ryan Mathews",2012,6
"66967","Ryan Mathews",2012,5
"66968","Ryan Mathews",2012,-4
"66969","Ryan Mathews",2012,2
"66970","Ryan Mathews",2012,0
"66971","Ryan Mathews",2012,3
"66972","Ryan Mathews",2012,6
"66973","Ryan Mathews",2012,4
"66974","Ryan Mathews",2012,4
"66975","Ryan Mathews",2012,4
"66976","Ryan Mathews",2012,8
"66977","Ryan Mathews",2012,9
"66978","Ryan Mathews",2012,6
"66979","Ryan Mathews",2012,14
"66980","Ryan Mathews",2012,5
"66981","Ryan Mathews",2012,0
"66982","Ryan Mathews",2012,18
"66983","Ryan Mathews",2012,7
"66984","Ryan Mathews",2012,12
"66985","Ryan Mathews",2012,12
"66986","Ryan Mathews",2012,4
"66987","Ryan Mathews",2012,0
"66988","Ryan Mathews",2012,2
"66989","Ryan Mathews",2012,13
"66990","Ryan Mathews",2012,-4
"66991","Ryan Mathews",2012,12
"66992","Ryan Mathews",2012,2
"66993","Ryan Mathews",2012,2
"66994","Ryan Mathews",2012,1
"66995","Ryan Mathews",2012,-1
"66996","Ryan Mathews",2012,-1
"66997","Ryan Mathews",2012,4
"66998","Ryan Mathews",2012,4
"66999","Ryan Mathews",2012,7
"67000","Ryan Mathews",2012,0
"67001","Ryan Mathews",2012,0
"67002","Ryan Mathews",2012,2
"67003","Ryan Mathews",2012,3
"67004","Ryan Mathews",2012,5
"67005","Ryan Mathews",2012,4
"67006","Ryan Mathews",2012,10
"67007","Ryan Mathews",2012,3
"67008","Ryan Mathews",2012,6
"67009","Ryan Mathews",2012,3
"67010","Ryan Mathews",2012,13
"67011","Ryan Mathews",2012,1
"67012","Ryan Mathews",2012,2
"67013","Ryan Mathews",2012,1
"67014","Ryan Mathews",2012,2
"67015","Ryan Mathews",2012,5
"67016","Ryan Mathews",2012,3
"67017","Ryan Mathews",2012,6
"67018","Ryan Mathews",2012,3
"67019","Ryan Mathews",2012,11
"67020","Ryan Mathews",2012,2
"67021","Ryan Mathews",2012,5
"67022","Ryan Mathews",2012,4
"67023","Ryan Mathews",2012,0
"67024","Ryan Mathews",2012,7
"67025","Ryan Mathews",2012,6
"67026","Ryan Mathews",2012,1
"67027","Ryan Mathews",2012,4
"67028","Ryan Mathews",2012,3
"67029","Ryan Mathews",2012,1
"67030","Ryan Mathews",2012,8
"67031","Ryan Mathews",2012,3
"67032","Ryan Mathews",2012,3
"67033","Ryan Mathews",2012,8
"67034","Ryan Mathews",2012,7
"67035","Ryan Mathews",2012,1
"67036","Ryan Mathews",2012,5
"67037","Ryan Mathews",2012,3
"67038","Ryan Mathews",2012,6
"67039","Ryan Mathews",2012,-5
"67040","Ryan Mathews",2012,8
"67041","Ryan Mathews",2012,1
"67042","Ryan Mathews",2012,5
"67043","Ryan Mathews",2012,4
"67044","Ryan Mathews",2012,4
"67045","Ryan Mathews",2012,3
"67046","Ryan Mathews",2012,2
"67047","Ryan Mathews",2012,-2
"67048","Ryan Mathews",2012,2
"67049","Ryan Mathews",2012,31
"67050","Ryan Mathews",2012,5
"67051","Ryan Mathews",2012,2
"67052","Ryan Mathews",2012,2
"67053","Ryan Mathews",2012,0
"67054","Ryan Mathews",2012,0
"67055","Ryan Mathews",2012,3
"67056","Ryan Mathews",2012,6
"67057","Ryan Mathews",2012,-1
"67058","Ryan Mathews",2012,5
"67059","Ryan Mathews",2012,10
"67060","Ryan Mathews",2012,3
"67061","Ryan Mathews",2012,9
"67062","Ryan Mathews",2012,3
"67063","Ryan Mathews",2012,4
"67064","Ryan Mathews",2012,-3
"67065","Ryan Mathews",2012,-1
"67066","Ryan Mathews",2012,3
"67067","Ryan Mathews",2012,2
"67068","Ryan Mathews",2012,10
"67069","Ryan Mathews",2012,1
"67070","Ryan Mathews",2012,6
"67071","Ryan Mathews",2012,0
"67072","Ryan Mathews",2012,0
"67073","Ryan Mathews",2012,2
"67074","Ryan Mathews",2012,1
"67075","Ryan Mathews",2012,3
"67076","Ryan Mathews",2012,-2
"67077","Ryan Mathews",2012,5
"67078","Ryan Mathews",2012,5
"67079","Ryan Mathews",2012,11
"67080","Ryan Mathews",2012,4
"67081","Ryan Mathews",2012,2
"67082","Ryan Mathews",2012,7
"67083","Ryan Mathews",2012,2
"67084","Ryan Mathews",2012,1
"67085","Ryan Mathews",2012,5
"67086","Ryan Mathews",2012,2
"67087","Ryan Mathews",2012,4
"67088","Ryan Mathews",2012,10
"67089","Ryan Mathews",2012,3
"67090","Ryan Mathews",2012,4
"67091","Ryan Mathews",2012,9
"67092","Ryan Mathews",2012,2
"67093","Ryan Mathews",2012,4
"67094","Ryan Mathews",2012,4
"67095","Ryan Mathews",2012,8
"67096","Ryan Mathews",2012,4
"67097","Ryan Mathews",2012,0
"67098","Ryan Mathews",2012,7
"67099","Ryan Mathews",2012,2
"67100","Ryan Mathews",2012,1
"67101","Ryan Mathews",2012,-1
"67102","Ryan Mathews",2012,3
"67103","Ryan Mathews",2012,1
"67104","Ryan Mathews",2012,2
"67105","Ryan Mathews",2012,6
"67106","Ryan Mathews",2012,3
"67107","Ryan Mathews",2012,3
"67108","Ryan Mathews",2012,0
"67109","Ryan Mathews",2012,4
"67110","Ryan Mathews",2012,2
"67111","Ryan Mathews",2012,1
"67112","Ryan Mathews",2012,5
"67113","Ryan Mathews",2012,9
"67114","Ryan Mathews",2012,3
"67115","Ryan Mathews",2012,2
"67116","Ryan Mathews",2012,4
"67117","Ryan Mathews",2012,1
"67118","Ryan Mathews",2012,1
"67119","Ryan Mathews",2012,-1
"67120","Ryan Mathews",2012,1
"67121","Ryan Mathews",2012,1
"67122","Ryan Mathews",2012,6
"67123","Ryan Mathews",2012,1
"67124","Ryan Mathews",2012,2
"67125","Ryan Mathews",2012,1
"67126","Ryan Mathews",2012,7
"67127","Ryan Mathews",2012,9
"67128","Ryan Mathews",2012,2
"67129","Ryan Mathews",2012,2
"67130","Ryan Mathews",2012,7
"67131","Ryan Mathews",2012,1
"67132","Ryan Mathews",2012,0
"67133","Ryan Mathews",2012,1
"67134","Ryan Mathews",2012,2
"67135","Ryan Mathews",2012,2
"67136","Ryan Mathews",2012,3
"67137","Ryan Mathews",2012,-2
"67138","Ryan Mathews",2012,6
"67139","Ryan Mathews",2012,5
"67140","Ryan Mathews",2012,2
"67141","Ryan Mathews",2012,9
"50497","Ryan Mathews",2013,4
"50498","Ryan Mathews",2013,0
"50499","Ryan Mathews",2013,2
"50500","Ryan Mathews",2013,4
"50501","Ryan Mathews",2013,8
"50502","Ryan Mathews",2013,3
"50503","Ryan Mathews",2013,1
"50504","Ryan Mathews",2013,3
"50505","Ryan Mathews",2013,1
"50506","Ryan Mathews",2013,7
"50507","Ryan Mathews",2013,1
"50508","Ryan Mathews",2013,-1
"50509","Ryan Mathews",2013,0
"50510","Ryan Mathews",2013,10
"50511","Ryan Mathews",2013,7
"50512","Ryan Mathews",2013,4
"50513","Ryan Mathews",2013,2
"50514","Ryan Mathews",2013,20
"50515","Ryan Mathews",2013,4
"50516","Ryan Mathews",2013,-2
"50517","Ryan Mathews",2013,6
"50518","Ryan Mathews",2013,6
"50519","Ryan Mathews",2013,3
"50520","Ryan Mathews",2013,1
"50521","Ryan Mathews",2013,2
"50522","Ryan Mathews",2013,3
"50523","Ryan Mathews",2013,4
"50524","Ryan Mathews",2013,1
"50525","Ryan Mathews",2013,2
"50526","Ryan Mathews",2013,4
"50527","Ryan Mathews",2013,1
"50528","Ryan Mathews",2013,4
"50529","Ryan Mathews",2013,0
"50530","Ryan Mathews",2013,8
"50531","Ryan Mathews",2013,6
"50532","Ryan Mathews",2013,5
"50533","Ryan Mathews",2013,3
"50534","Ryan Mathews",2013,4
"50535","Ryan Mathews",2013,-2
"50536","Ryan Mathews",2013,4
"50537","Ryan Mathews",2013,8
"50538","Ryan Mathews",2013,1
"50539","Ryan Mathews",2013,4
"50540","Ryan Mathews",2013,4
"50541","Ryan Mathews",2013,4
"50542","Ryan Mathews",2013,2
"50543","Ryan Mathews",2013,2
"50544","Ryan Mathews",2013,7
"50545","Ryan Mathews",2013,1
"50546","Ryan Mathews",2013,6
"50547","Ryan Mathews",2013,-4
"50548","Ryan Mathews",2013,5
"50549","Ryan Mathews",2013,1
"50550","Ryan Mathews",2013,1
"50551","Ryan Mathews",2013,7
"50552","Ryan Mathews",2013,5
"50553","Ryan Mathews",2013,4
"50554","Ryan Mathews",2013,4
"50555","Ryan Mathews",2013,5
"50556","Ryan Mathews",2013,5
"50557","Ryan Mathews",2013,3
"50558","Ryan Mathews",2013,0
"50559","Ryan Mathews",2013,2
"50560","Ryan Mathews",2013,6
"50561","Ryan Mathews",2013,2
"50562","Ryan Mathews",2013,1
"50563","Ryan Mathews",2013,5
"50564","Ryan Mathews",2013,9
"50565","Ryan Mathews",2013,1
"50566","Ryan Mathews",2013,1
"50567","Ryan Mathews",2013,5
"50568","Ryan Mathews",2013,3
"50569","Ryan Mathews",2013,1
"50570","Ryan Mathews",2013,6
"50571","Ryan Mathews",2013,3
"50572","Ryan Mathews",2013,4
"50573","Ryan Mathews",2013,11
"50574","Ryan Mathews",2013,3
"50575","Ryan Mathews",2013,-1
"50576","Ryan Mathews",2013,3
"50577","Ryan Mathews",2013,2
"50578","Ryan Mathews",2013,1
"50579","Ryan Mathews",2013,9
"50580","Ryan Mathews",2013,4
"50581","Ryan Mathews",2013,15
"50582","Ryan Mathews",2013,4
"50583","Ryan Mathews",2013,4
"50584","Ryan Mathews",2013,8
"50585","Ryan Mathews",2013,6
"50586","Ryan Mathews",2013,12
"50587","Ryan Mathews",2013,6
"50588","Ryan Mathews",2013,2
"50589","Ryan Mathews",2013,2
"50590","Ryan Mathews",2013,5
"50591","Ryan Mathews",2013,14
"50592","Ryan Mathews",2013,4
"50593","Ryan Mathews",2013,3
"50594","Ryan Mathews",2013,6
"50595","Ryan Mathews",2013,5
"50596","Ryan Mathews",2013,14
"50597","Ryan Mathews",2013,2
"50598","Ryan Mathews",2013,12
"50599","Ryan Mathews",2013,7
"50600","Ryan Mathews",2013,3
"50601","Ryan Mathews",2013,3
"50602","Ryan Mathews",2013,3
"50603","Ryan Mathews",2013,8
"50604","Ryan Mathews",2013,-2
"50605","Ryan Mathews",2013,1
"50606","Ryan Mathews",2013,0
"50607","Ryan Mathews",2013,11
"50608","Ryan Mathews",2013,2
"50609","Ryan Mathews",2013,7
"50610","Ryan Mathews",2013,2
"50611","Ryan Mathews",2013,6
"50612","Ryan Mathews",2013,5
"50613","Ryan Mathews",2013,1
"50614","Ryan Mathews",2013,6
"50615","Ryan Mathews",2013,3
"50616","Ryan Mathews",2013,35
"50617","Ryan Mathews",2013,-4
"50618","Ryan Mathews",2013,0
"50619","Ryan Mathews",2013,3
"50620","Ryan Mathews",2013,3
"50621","Ryan Mathews",2013,4
"50622","Ryan Mathews",2013,4
"50623","Ryan Mathews",2013,1
"50624","Ryan Mathews",2013,-1
"50625","Ryan Mathews",2013,4
"50626","Ryan Mathews",2013,0
"50627","Ryan Mathews",2013,1
"50628","Ryan Mathews",2013,4
"50629","Ryan Mathews",2013,9
"50630","Ryan Mathews",2013,3
"50631","Ryan Mathews",2013,8
"50632","Ryan Mathews",2013,7
"50633","Ryan Mathews",2013,0
"50634","Ryan Mathews",2013,15
"50635","Ryan Mathews",2013,8
"50636","Ryan Mathews",2013,1
"50637","Ryan Mathews",2013,1
"50638","Ryan Mathews",2013,3
"50639","Ryan Mathews",2013,7
"50640","Ryan Mathews",2013,3
"50641","Ryan Mathews",2013,51
"50642","Ryan Mathews",2013,4
"50643","Ryan Mathews",2013,-5
"50644","Ryan Mathews",2013,0
"50645","Ryan Mathews",2013,7
"50646","Ryan Mathews",2013,1
"50647","Ryan Mathews",2013,0
"50648","Ryan Mathews",2013,4
"50649","Ryan Mathews",2013,-3
"50650","Ryan Mathews",2013,6
"50651","Ryan Mathews",2013,1
"50652","Ryan Mathews",2013,9
"50653","Ryan Mathews",2013,5
"50654","Ryan Mathews",2013,10
"50655","Ryan Mathews",2013,3
"50656","Ryan Mathews",2013,0
"50657","Ryan Mathews",2013,4
"50658","Ryan Mathews",2013,13
"50659","Ryan Mathews",2013,1
"50660","Ryan Mathews",2013,2
"50661","Ryan Mathews",2013,4
"50662","Ryan Mathews",2013,3
"50663","Ryan Mathews",2013,4
"50664","Ryan Mathews",2013,9
"50665","Ryan Mathews",2013,6
"50666","Ryan Mathews",2013,1
"50667","Ryan Mathews",2013,0
"50668","Ryan Mathews",2013,4
"50669","Ryan Mathews",2013,4
"50670","Ryan Mathews",2013,4
"50671","Ryan Mathews",2013,5
"50672","Ryan Mathews",2013,13
"50673","Ryan Mathews",2013,3
"50674","Ryan Mathews",2013,1
"50675","Ryan Mathews",2013,4
"50676","Ryan Mathews",2013,4
"50677","Ryan Mathews",2013,1
"50678","Ryan Mathews",2013,7
"50679","Ryan Mathews",2013,5
"50680","Ryan Mathews",2013,2
"50681","Ryan Mathews",2013,3
"50682","Ryan Mathews",2013,1
"50683","Ryan Mathews",2013,2
"50684","Ryan Mathews",2013,16
"50685","Ryan Mathews",2013,-1
"50686","Ryan Mathews",2013,1
"50687","Ryan Mathews",2013,0
"50688","Ryan Mathews",2013,11
"50689","Ryan Mathews",2013,5
"50690","Ryan Mathews",2013,10
"50691","Ryan Mathews",2013,3
"50692","Ryan Mathews",2013,0
"50693","Ryan Mathews",2013,0
"50694","Ryan Mathews",2013,1
"50695","Ryan Mathews",2013,4
"50696","Ryan Mathews",2013,2
"50697","Ryan Mathews",2013,2
"50698","Ryan Mathews",2013,3
"50699","Ryan Mathews",2013,5
"50700","Ryan Mathews",2013,4
"50701","Ryan Mathews",2013,0
"50702","Ryan Mathews",2013,3
"50703","Ryan Mathews",2013,5
"50704","Ryan Mathews",2013,18
"50705","Ryan Mathews",2013,-1
"50706","Ryan Mathews",2013,3
"50707","Ryan Mathews",2013,1
"50708","Ryan Mathews",2013,2
"50709","Ryan Mathews",2013,-1
"50710","Ryan Mathews",2013,7
"50711","Ryan Mathews",2013,10
"50712","Ryan Mathews",2013,0
"50713","Ryan Mathews",2013,2
"50714","Ryan Mathews",2013,1
"50715","Ryan Mathews",2013,9
"50716","Ryan Mathews",2013,7
"50717","Ryan Mathews",2013,-2
"50718","Ryan Mathews",2013,23
"50719","Ryan Mathews",2013,5
"50720","Ryan Mathews",2013,1
"50721","Ryan Mathews",2013,0
"50722","Ryan Mathews",2013,4
"50723","Ryan Mathews",2013,0
"50724","Ryan Mathews",2013,5
"50725","Ryan Mathews",2013,13
"50726","Ryan Mathews",2013,6
"50727","Ryan Mathews",2013,-2
"50728","Ryan Mathews",2013,9
"50729","Ryan Mathews",2013,1
"50730","Ryan Mathews",2013,3
"50731","Ryan Mathews",2013,0
"50732","Ryan Mathews",2013,3
"50733","Ryan Mathews",2013,3
"50734","Ryan Mathews",2013,-3
"50735","Ryan Mathews",2013,4
"50736","Ryan Mathews",2013,2
"50737","Ryan Mathews",2013,2
"50738","Ryan Mathews",2013,2
"50739","Ryan Mathews",2013,0
"50740","Ryan Mathews",2013,6
"50741","Ryan Mathews",2013,4
"50742","Ryan Mathews",2013,-2
"50743","Ryan Mathews",2013,-3
"50744","Ryan Mathews",2013,6
"50745","Ryan Mathews",2013,7
"50746","Ryan Mathews",2013,4
"50747","Ryan Mathews",2013,8
"50748","Ryan Mathews",2013,0
"50749","Ryan Mathews",2013,9
"50750","Ryan Mathews",2013,3
"50751","Ryan Mathews",2013,0
"50752","Ryan Mathews",2013,3
"50753","Ryan Mathews",2013,1
"50754","Ryan Mathews",2013,34
"50755","Ryan Mathews",2013,4
"50756","Ryan Mathews",2013,3
"50757","Ryan Mathews",2013,2
"50758","Ryan Mathews",2013,44
"50759","Ryan Mathews",2013,4
"50760","Ryan Mathews",2013,2
"50761","Ryan Mathews",2013,3
"50762","Ryan Mathews",2013,1
"50763","Ryan Mathews",2013,6
"50764","Ryan Mathews",2013,2
"50765","Ryan Mathews",2013,4
"50766","Ryan Mathews",2013,2
"50767","Ryan Mathews",2013,1
"50768","Ryan Mathews",2013,3
"50769","Ryan Mathews",2013,4
"50770","Ryan Mathews",2013,2
"50771","Ryan Mathews",2013,1
"50772","Ryan Mathews",2013,4
"50773","Ryan Mathews",2013,20
"50774","Ryan Mathews",2013,2
"50775","Ryan Mathews",2013,2
"50776","Ryan Mathews",2013,7
"50777","Ryan Mathews",2013,3
"50778","Ryan Mathews",2013,10
"50779","Ryan Mathews",2013,2
"50780","Ryan Mathews",2013,14
"50781","Ryan Mathews",2013,1
"37735","Ryan Mathews",2014,0
"37736","Ryan Mathews",2014,4
"37737","Ryan Mathews",2014,-4
"37738","Ryan Mathews",2014,1
"37739","Ryan Mathews",2014,1
"37740","Ryan Mathews",2014,2
"37741","Ryan Mathews",2014,8
"37742","Ryan Mathews",2014,-1
"37743","Ryan Mathews",2014,0
"37744","Ryan Mathews",2014,20
"37745","Ryan Mathews",2014,11
"37746","Ryan Mathews",2014,-2
"37747","Ryan Mathews",2014,3
"37748","Ryan Mathews",2014,3
"37749","Ryan Mathews",2014,3
"37750","Ryan Mathews",2014,6
"37751","Ryan Mathews",2014,2
"37752","Ryan Mathews",2014,-7
"37753","Ryan Mathews",2014,1
"37754","Ryan Mathews",2014,6
"37755","Ryan Mathews",2014,6
"37756","Ryan Mathews",2014,5
"37757","Ryan Mathews",2014,3
"37758","Ryan Mathews",2014,0
"37759","Ryan Mathews",2014,0
"37760","Ryan Mathews",2014,1
"37761","Ryan Mathews",2014,5
"37762","Ryan Mathews",2014,7
"37763","Ryan Mathews",2014,1
"37764","Ryan Mathews",2014,8
"37765","Ryan Mathews",2014,3
"37766","Ryan Mathews",2014,7
"37767","Ryan Mathews",2014,2
"37768","Ryan Mathews",2014,5
"37769","Ryan Mathews",2014,20
"37770","Ryan Mathews",2014,4
"37771","Ryan Mathews",2014,8
"37772","Ryan Mathews",2014,-1
"37773","Ryan Mathews",2014,0
"37774","Ryan Mathews",2014,11
"37775","Ryan Mathews",2014,9
"37776","Ryan Mathews",2014,2
"37777","Ryan Mathews",2014,1
"37778","Ryan Mathews",2014,17
"37779","Ryan Mathews",2014,4
"37780","Ryan Mathews",2014,19
"37781","Ryan Mathews",2014,0
"37782","Ryan Mathews",2014,6
"37783","Ryan Mathews",2014,32
"37784","Ryan Mathews",2014,1
"37785","Ryan Mathews",2014,3
"37786","Ryan Mathews",2014,4
"37787","Ryan Mathews",2014,2
"37788","Ryan Mathews",2014,1
"37789","Ryan Mathews",2014,4
"37790","Ryan Mathews",2014,5
"37791","Ryan Mathews",2014,3
"37792","Ryan Mathews",2014,-3
"37793","Ryan Mathews",2014,2
"37794","Ryan Mathews",2014,3
"37795","Ryan Mathews",2014,3
"37796","Ryan Mathews",2014,2
"37797","Ryan Mathews",2014,-2
"37798","Ryan Mathews",2014,14
"37799","Ryan Mathews",2014,5
"37800","Ryan Mathews",2014,10
"37801","Ryan Mathews",2014,2
"37802","Ryan Mathews",2014,2
"37803","Ryan Mathews",2014,1
"37804","Ryan Mathews",2014,17
"37805","Ryan Mathews",2014,3
"37806","Ryan Mathews",2014,2
"37807","Ryan Mathews",2014,10
"37808","Ryan Mathews",2014,-2
"37809","Ryan Mathews",2014,-6
"23079","Ryan Mathews",2015,1
"23080","Ryan Mathews",2015,3
"23081","Ryan Mathews",2015,0
"23082","Ryan Mathews",2015,0
"23083","Ryan Mathews",2015,27
"23084","Ryan Mathews",2015,6
"23085","Ryan Mathews",2015,3
"23086","Ryan Mathews",2015,1
"23087","Ryan Mathews",2015,5
"23088","Ryan Mathews",2015,1
"23089","Ryan Mathews",2015,11
"23090","Ryan Mathews",2015,0
"23091","Ryan Mathews",2015,9
"23092","Ryan Mathews",2015,4
"23093","Ryan Mathews",2015,2
"23094","Ryan Mathews",2015,0
"23095","Ryan Mathews",2015,6
"23096","Ryan Mathews",2015,-2
"23097","Ryan Mathews",2015,13
"23098","Ryan Mathews",2015,9
"23099","Ryan Mathews",2015,2
"23100","Ryan Mathews",2015,-3
"23101","Ryan Mathews",2015,4
"23102","Ryan Mathews",2015,1
"23103","Ryan Mathews",2015,-1
"23104","Ryan Mathews",2015,6
"23105","Ryan Mathews",2015,2
"23106","Ryan Mathews",2015,2
